condition,AACS,ACSL6,ACSS1,ALAS1,AMDHD2,ARHGEF2,BATF,BCL11A,betaglobin,BPI,CD151,CD44,CREG1,CRIP2,CTCF,CTSA,CYP51A1,DCP1A,DCTD,DHCR24,DHCR7,DPP7,EGFR,EMB,FAM208B,FHL3,FNIP1.F1.R1,GLRX5,GPT2,GSN,HMGCS1,HRAS1,HSD17B7,HSP90AA1,HYAL1,LCP1,LDHA,MAPK12,MFSD2B,MID2,MKNK2,MTFR1,MVD,MYO1G,NCOA4,NSDHL,PDLIM7,PIK3CG,PLAG1,PLS1,PLS3,PPP1R15B,PTPRC,RBM38,REXO2,RFFL,RPL22L1,RSFR,RUNX2,sca2,SCD,SERPINI1,SLC25A37,SLC6A9,SLC9A3R2,SMPD1,SNX22,SNX27,SQLE,SQSTM1,STARD4,STX12,SULF2,SULT1E1,TADA2L,TBC1D7,TNFRSF21,TPP1,TTYH2,UCK1,VDAC3,WDR91,XPNPEP1
REV3.0H.4,-2.8875543840855893,-1.1959167054928177,-0.2386554760891384,0.2563289198396177,-0.8064497464240452,0.6824782491818602,-1.978878515377547,-3.357172231450769,-0.9839733196417492,-0.6097055487874621,-0.3444048667840107,3.725969984103554,-0.4678545574599213,1.7443732698645935,-2.2273073642122627,-0.1518401697748379,-0.2517350184999029,-0.631092708911873,-2.0205711431981177,-0.4278570231297438,-0.6092841938961957,-1.367291120535708,0.634183556910636,-1.3984411572956357,-0.6685010168528451,0.7879598828266676,1.1451596903074903,-0.2266230775286202,0.4172444058515063,-0.2736990235493399,-0.6992952708055951,1.0702835453278112,0.9496089929431492,-2.3396801929773523,-1.3834834198874988,-1.331659469521112,-0.8061303994628748,-0.3953874410978848,-0.284161268774597,0.5209608688871681,0.777045167909435,0.7968973660598357,0.119967592270608,-0.5979946101152905,-4.100542872668883,-2.842506544334642,0.0678972620156228,-0.1598712881986502,-0.0870470912749978,-0.5042046756170515,-1.3491378351966792,1.002560664610706,-0.4184278489254409,-1.9496299549867493,-0.5331994579227448,-0.2450749055918044,-0.7194630743180994,-0.7290544569488253,0.8176394116946328,0.030377024642691,-0.2987092500091852,-0.0192205189339519,-2.5629005157865308,-3.906743988033824,-1.1148657501982426,-0.974460322061041,-0.2771740334691448,0.1559424358528436,-2.192026881501597,0.1166667080098027,-0.9796188630827802,-0.6868725945788823,-0.2344808043910178,-0.0963754690646023,-2.959760761555302,-3.243382920539704,0.0341330493764888,-3.0981627846026134,-1.8526704468404127,-0.8948372175548971,-1.594928007681926,-0.8622854095834707,0.224238998770021
REV3.0H.5,1.8953095801571516,-1.1959167054928177,-0.2386554760891384,0.1984500964029525,-0.2358291996226345,1.6571885826969424,-0.5291356091172954,-2.6063751668514508,-6.523390806679963,1.216734337903196,0.2485132243934273,2.029368070820313,-0.6772558193111502,0.8887124164891005,-2.222675421942821,-0.7928354913824143,1.3016654494195437,-0.0568998857345839,-1.7711702165021468,1.608518913855502,0.6462758727728353,0.8403257616069837,0.7173978946711932,1.4409698549232377,1.443438688091843,0.1473055138458732,0.530732651674882,-0.3570240087161396,-1.485928149982224,-0.6677510176229049,2.461288646400771,-2.4732056372604143,2.4118803623633625,-0.0619239590994893,-1.3834834198874988,1.007316912198556,0.8907314393122236,-1.5630161395209334,-0.284161268774597,0.2309822885235317,-1.0146313067965158,-0.3328876988968283,1.2708758114914476,-0.5979946101152905,-0.5944531427808402,1.894719391102844,-0.3483503108414267,-0.1110013674101452,-3.022611442771225,-0.3288958260515592,-1.2373808547533782,0.5383425308939147,1.989856861415745,-1.9496299549867493,-1.3365713540284054,-0.4126925049048289,-0.4150464907580629,-0.2268206320154752,0.8004855683745626,0.5405869333690667,1.5848123936804992,-0.0192205189339519,-2.5629005157865308,-1.69650103878037,-2.4775583691520136,-0.4097623387524198,-0.4196003692222028,-0.460117417842282,1.0286848895897769,0.9194890441983304,0.9174647036034256,-0.2611532771929568,0.2174551985416606,-0.2972923658927147,-0.4259468593622029,-0.4722985931726189,0.1639055280130487,-0.3465822598834953,0.2913945981870605,-0.6554672815472213,-0.038361664253427,-0.2412354497658508,-0.8885261534605409
REV3.0H.6,0.7179298503462652,-0.153680086306708,-0.2386554760891384,1.3826526065406997,0.021804705747908,0.5457487232095102,1.4978406567745737,0.8960464253824925,-0.7507365119330212,1.3311306646317265,0.2214110102215754,-1.0678760396532678,0.3471877993480641,-1.013872548520151,0.7614470404714089,0.1452281488727744,1.43394547737197,1.0885099868690928,0.0275090503883963,1.96838182132642,1.3382323718200448,1.1329567930590274,-1.3119741957389863,1.8372427717756803,-0.6514289687161121,1.7678651390490885,0.3515854890814371,-0.1051081637401821,-0.6119847100071218,1.5922531455481508,1.715060421143141,0.2100674828888822,1.6659593883017607,0.4048792723094081,-1.3834834198874988,0.99704360425644,1.7089205433165366,-1.5630161395209334,-0.284161268774597,0.5958097513967298,0.5498742263981287,0.8843787329962027,1.5638400355834277,-0.5979946101152905,0.2675012191082455,2.139236920497908,0.8562679902851862,-0.1203309951332134,-0.736277655045829,0.1568945761239016,0.2901669316823416,0.8910026967653959,-2.5061520655584504,2.6493046742377864,-0.2498686775762686,0.8425187491827621,-0.227898972338127,-0.7290544569488253,0.1381808877740762,0.28235439692717,1.843808585185512,-0.0192205189339519,0.1217070215977846,-2.361649252859654,1.5585367696793764,0.3103507238530858,-0.1542999005686802,0.761738753330226,1.3972357771591497,0.4738106965808888,1.786699864276216,-0.648758539443786,-0.0850257837930135,0.5199596233758212,-0.4294564890979111,0.1088735252224433,-0.0159979479857322,0.8123044268525139,-0.6340124144297348,0.3040110780383336,0.7205845672864477,-0.1336557548378856,0.1864440068230246
REV3.0H.7,1.9611774532212496,-0.0732641455045715,-0.2386554760891384,0.9772726854632188,0.3032541644020172,1.4818687365856786,2.29866063627498,-0.8430470055412607,-1.3986858529825508,1.806488006753919,1.4668135566443707,4.552079140381899,0.6908395019852192,2.2348430249141784,1.1415438813928782,-0.4552225693435046,1.243123385416269,0.5137979771618446,0.2077670366153983,1.437018292239911,1.6215009269773242,0.9630369224111548,1.2341832398250483,3.292933919007875,1.0075547931972575,1.01872519728514,1.1312470130770151,-0.1305374918069133,-0.6616606628986341,0.6129196279121834,0.1302703299597185,-2.4732056372604143,1.5549780107153663,0.7036872037991655,1.232262123728437,1.6198642620299566,2.334822824313851,1.106756393997627,-0.284161268774597,1.2254011378517689,-0.4066986022220329,0.8743607828078255,1.2732108285474153,1.7889589612152688,-0.2343963726916631,2.5547052400130164,1.2654928804326842,0.5063145557057593,-1.529234849162593,0.1072088428078094,0.8706248325495647,1.0540771410145977,2.1862851524856315,-1.9496299549867493,1.284979011017762,0.3727920993322313,-1.2540827935799062,2.9003334082692698,2.342181446643008,1.7165822516685676,1.5265179735936942,-0.0192205189339519,-0.2699752485458568,-0.069129073308829,-2.047779070295146,-0.5226388670761837,-1.646667866895748,1.1485309660729677,1.199162265945522,-0.8055933702557043,1.5544515676046928,0.7622126293880598,1.3667804302086726,-0.0133892650109395,1.491049101796921,-1.614311826360336,-0.0735523092569844,-0.1854680236722812,-0.4429517156786551,-1.261563696841526,-0.1941803427127095,-0.4080737604639126,-1.2418334685465604
REV3.0H.8,0.50851756367872,0.3984494446620179,-0.2386554760891384,-0.207684806059416,0.2657704672418068,0.9774749072963788,0.0293782500093999,0.397840828689711,0.0112495604607518,-0.9887109057701112,0.2146931630411028,3.573368540923868,-0.5955863922710458,0.129724546666305,-0.6402181345289488,-0.215604185700825,-0.039149936359343,-1.085848040061666,0.7317507192154808,1.354672028193892,0.4002211282210413,-0.3141561218036302,-1.1191344323659318,1.4403124129066334,0.6882068665081995,0.8832432363095881,-1.0275063137397378,-0.3223135440986295,0.5340586396717031,0.0290387061120629,0.6632650784261847,0.3222115756879855,2.123473592479868,-0.2432941103047023,0.70734718878501,1.129813556015681,0.0064645590189194,0.503230232546344,-0.284161268774597,0.5899608692656533,-1.0802713915094144,-0.9869986160401928,0.4371036860605262,0.401547299333269,-0.4193810540787659,1.790666324603364,0.8264411678600379,-0.0825785259061159,1.1286797709581131,-0.8602865375211711,0.2338575928321526,0.4873089591407993,-2.607405303140411,-0.6714491726729657,-1.72069704305878,-1.1432959875129902,-1.1658022089403133,-0.7290544569488253,1.08193131658318,0.5150638950582485,1.414770790122165,-0.0192205189339519,0.2713398601956225,0.324444012756437,0.3159172651470259,0.3211112429119487,-0.1829807033339558,-1.4537675101279284,0.2358767278977822,-0.8262801072207386,0.3343950728330465,-0.2310129356180623,-1.451676360676729,-0.4435185394159862,-0.251170397980252,-3.243382920539704,0.1924147649066837,0.0909425006641919,0.8470102262834518,-0.6146560694305525,-0.7881720865381028,0.289100077740259,0.3040907511760107
REV3.0H.9,0.2032453163989589,0.8716434656469465,-0.2386554760891384,-0.3339969589552023,1.1241103056014374,-3.085822630508921,-1.978878515377547,0.1560079035966906,-1.511901686174161,-0.8194979716749202,-0.7780985746188915,-1.0678760396532678,-0.686069755263869,-1.6906847686615625,-0.5375542255337766,0.1986980737277601,0.32466825764656,-0.1231478695582874,-3.1285994018639647,-0.1419387440253445,-1.2282604302088358,0.7779587189936734,-0.3697347579737831,-2.1765844195977326,-0.0890520472480322,0.0670375780534762,0.6516955361610584,-0.069287989806785,1.4368163383172703,-0.6497298591530081,-1.7485783314863184,-2.4732056372604143,0.6981640897332271,-1.4053921054764014,0.968738186013704,-0.8870221702525658,-2.160170079053887,-0.1334022586464991,0.682566186668675,-0.7061903380975434,0.5581018012945922,-0.9679092498314206,0.9674275726304328,0.7316194138180615,-0.3520710672628486,0.9009555187450426,-2.9524853738813586,-0.1472014409403038,-1.5962608067707555,0.0997191001027232,0.0484070209995191,-0.0872082258104929,-2.607405303140411,1.7606209186185895,0.1318534459095479,0.4652550011977969,0.2902079294627402,-0.7290544569488253,-0.6044038949323451,-0.9830729450608926,-0.6682369535557064,-0.0192205189339519,0.4927270651298943,-0.4003911147880892,1.23912601747491,0.3646746531953875,0.3376229928496859,-0.5058108024474874,0.0644524529235841,-1.1055753286778882,0.913536282268154,0.4506051958640373,-3.9526742841803895,0.6044736083606099,-0.2800190230728567,0.2192090312353691,-0.0735523092569844,0.3839845633133625,-0.3334962095940372,-0.6243271560076291,-1.5285015950355776,-0.2059978355953697,-0.7664000786708809
REV3.0H.10,0.536302415903469,-1.1959167054928177,2.316082990851517,-0.4819374082652183,-0.0309916802586482,0.1802661623045334,2.033045287458785,-0.9327819343124948,-0.8737935091815867,0.9398697016284974,0.5387539623785216,4.448511415888822,0.0531423982975178,1.1163149258116034,0.0289438678019777,-0.5748044368126795,0.7679003114002891,0.5916572068401247,-0.5758485804767646,1.2470441291439776,0.7394573143538075,0.5405024854887523,1.019767206465528,1.9715158392148904,0.2535120034185385,0.2308893192602168,-0.577580417319683,-0.3761759872104322,-0.4175820729749373,0.1319205221635089,0.0750354919392082,-1.2626395000330564,0.631013190818156,-0.4615058921557229,0.7019494192578561,0.2966401432641206,1.1906601439338165,0.5262721800783152,-0.284161268774597,0.0953802691175886,-0.7999681836681558,-0.779005580051733,0.9610847438140784,0.998131320293562,-0.8095896127064242,0.4138754882806479,-0.2096531201159837,0.0666420457566179,-3.0185304641322124,-0.747767530035516,-0.4428458193902767,-0.1245235197762579,1.294395475705798,-1.9496299549867493,-0.9363949481974956,-0.8575963094963877,0.1668848236073961,0.8933593665102595,1.356371491272334,1.3643534635782366,0.8958567631287879,-0.0192205189339519,-2.5629005157865308,0.3842251183717597,-0.7654698556728468,0.2186379149574315,-0.8688357189305614,0.1730115576589517,0.8322253183733168,-0.7444199641482498,-1.4731750897221287,-0.4556441998381477,-0.2582287142466866,-0.6100955077127195,-0.5785325920716597,-1.138467602788542,0.0174970007033978,-0.2599900465140559,-0.5141837914192502,-0.9513299377818448,0.0546137453658945,-1.2885679356445556,0.1249331098788815
REV3.0H.11,2.578240650510279,-0.8092899486628673,-0.2386554760891384,-2.5987595763912,-0.6057958121591362,1.4770816921703551,2.1343476387673324,0.8558350386057341,-4.770381550927616,0.6142169103291697,1.7324404549120676,-0.1518591272565445,0.104842120881738,0.3941447694104205,0.1657606738446171,0.2627191422958521,1.147369442087789,0.784561983677921,0.6667651279204816,-1.69103481080981,1.714323159786869,0.8813062818269306,0.8484656991950201,1.0446863326458522,-0.9938468498017808,1.0372470644636929,0.689891482463568,-0.3967049392428579,0.5802831035715204,0.0622427092161066,1.3856206173258965,-1.3140709500121008,2.7120594120177746,-0.0647400186846192,-1.3834834198874988,1.016595885375617,1.35210773982016,-1.5630161395209334,-0.284161268774597,-0.2651785978113128,0.4289870187436673,-0.0353355733670834,1.334935032124572,1.898128310004416,0.1069043602905326,2.141941459501034,0.686577071520583,-0.1729825379214858,1.0006830710684254,0.6633848673599375,0.4664945073032234,0.1996520568494517,1.5062009003685983,-1.9496299549867493,0.5248391722700378,-0.3520104797897381,-0.8108942386034279,1.970486398397277,1.1701134007638148,0.0480641454170944,1.3427308415186945,0.9129148231728178,-2.0570670460450757,-0.0809807178542687,-0.1949578187183283,0.5683186445682014,-0.839437074083367,-0.5197735281525899,1.112333397481117,0.5863043977113773,0.2006128783896184,-0.2854700584460139,2.095793140017701,0.5404158954052041,-2.9561851509251884,-0.1851938959225085,0.1590987597663212,-1.4699501991838575,-1.8526704468404127,-0.0749085634576949,-0.8039474172954959,0.0337701220619597,1.1421105943290542
REV3.0H.12,0.2619967879581741,-1.1959167054928177,-0.2386554760891384,1.350570764667113,-0.7692101974550971,-3.264066438317635,2.260064890978783,-2.532711472295223,-3.09875235721399,0.6704316131776618,-0.9532822774522224,3.17061788278023,-0.0547622912755914,2.273708248780039,-0.0329956115783729,-1.818874362009817,-0.1619338762155897,-1.2417052545879397,-3.1285994018639647,0.38125188054252,-1.471738541406904,0.0423481280821571,0.6369523580966785,1.2397936322179777,0.7534455212221043,1.242209150467782,0.5889093316429079,-0.3970014370349447,1.7651460918438435,1.5627736580697418,-0.6665486601727599,-2.4732056372604143,-0.1066733043532346,-0.7492030213342313,-1.3834834198874988,0.8959713864077123,1.0584178495636063,-1.5630161395209334,-0.284161268774597,1.2551766027322668,-0.4519605608497934,-0.2231732514012234,0.849321601354422,1.1821538678463304,-0.600297815546595,-0.1838272808470948,-0.0870079990312326,0.0562557206293155,-0.6069949013362956,0.1177058498444977,0.0846332695464857,-0.3035213198701982,2.6905385693112787,1.5197666262557916,-0.4730165280283591,-0.0308194839417059,-2.083569398059343,-0.7290544569488253,0.3587916038018877,1.0133572015722656,-0.7292580065155903,-0.0192205189339519,-2.5629005157865308,0.31986293315363,0.8126745821504997,0.4101504304230445,0.456304945842219,0.6531359057855717,0.2864668592357633,-0.3060368138773177,-1.094559716502654,0.3660293283532763,0.7561861140478614,-0.1308406068694325,1.1003346832700696,-1.355594291483014,-0.0735523092569844,0.4710541409382078,-1.8526704468404127,0.2088794242560481,-0.782049698761794,-0.7012157987432666,-0.2363290058736731
REV3.0H.13,-2.8875543840855893,0.3031851710373747,-0.2386554760891384,-1.2772538948147645,0.2792506287040117,-3.2762531805894164,-1.978878515377547,-0.2935381446328429,-1.9543174521168012,0.3413716694571347,1.3741544051335728,-1.0678760396532678,1.1227352704358775,2.860948147474144,-1.552898691289066,-0.4995285522912478,-0.8529990741231517,-0.2327581130356164,-3.1285994018639647,-0.3113511996818827,-1.5698215018334762,0.3015375976324015,0.2839975041100864,-2.1765844195977326,-0.6882095440616796,0.744417497375224,1.1280395328315107,-0.2604448370993315,1.6877306388821365,1.3849833231805286,-1.909312081791676,0.495551667789273,-1.5539964975134912,-2.2783200380987365,-1.3834834198874988,1.2312563450521763,1.0491871710191836,1.3573234308496285,-0.0242169835305732,-1.1485606376847373,0.6584347624653288,-0.7254824201703141,-1.4872548684040012,0.9353434958937048,0.1354803619878675,-2.842506544334642,0.8322331885386829,-0.0385853621900742,-0.5975148400888117,-0.5501212021412953,0.2968973904147298,-3.94104255270455,1.944696755170202,2.008169991346493,-1.0732689745486232,-0.1505388580747251,-0.6688818229961111,-0.1756438870314305,-0.2783586583112591,0.321278940624583,0.4645891903398866,-0.0192205189339519,-2.5629005157865308,0.0290677968206987,0.0397966725211906,-0.1630736211776735,0.587545942156336,0.379775443447754,-0.8080799005988277,1.2792750327973192,-1.0476799161881964,0.0086594602416774,0.5935788565576674,-0.3874501418198974,0.0294208683021808,-1.134183825773761,-0.0735523092569844,0.460926444512459,-1.8526704468404127,-0.0115457994392818,-1.26587326963707,1.0760158548501346,-2.0501422310961352
REV3.0H.14,1.6463705504575643,-0.2631500700825605,2.014246171622607,0.6551294435439736,-1.499100023302434,0.4738332056070935,0.8306222151766816,-0.1035807468987113,-1.8070286655709085,0.6369714712592729,0.5588259455411668,3.909476210858577,0.1758045148038958,1.0524815827378655,-0.4832535852039776,-0.2634781534664376,0.6124706898087979,-0.0418901522596244,0.9115603980577324,1.5305451734308213,1.497182166662372,0.8106240419240938,0.8381051635755457,-0.8145877294075317,1.2680582571434085,0.1808494083521497,0.7879218919128856,-0.2814575767060761,-0.1555074912713001,1.2447413384099342,0.2287741605136579,0.5255628072672733,0.2329958594319616,0.257463476186845,1.2050684509884677,1.3448885591966129,0.9992444082278658,0.1557737260992706,-0.284161268774597,0.3580837122242362,-0.929142656449088,-0.2072041775310236,0.5219005134950696,-0.2180526279897739,-1.2779050213106968,1.7646663375953229,0.3192322676579957,-0.0906169869867794,-2.960717497821556,-0.6504893975318368,-0.5502739542520003,-0.3318233373768553,0.0552964587854307,-1.9496299549867493,-0.8381935249427075,-0.6202989314720693,-0.4904787330336457,2.16158356662952,-0.0030130347210106,0.910101596066892,1.253921717645202,-0.0192205189339519,-0.202708693425853,0.6107418099621067,0.3722903285078764,-0.5226190716148968,-0.9942009991236552,-0.4583579180279389,0.7333386303336211,-0.7905712251727226,0.6629494090562726,-0.4722194494061735,-0.8152261456871086,-0.4320555231841574,-0.558622698503799,-0.2722466913226209,-0.0517245650121421,0.500889534110478,-1.8526704468404127,-0.6316218072302622,-1.1156185670247432,-0.8849613259093658,-0.482707322554317
REV3.0H.15,2.329664262940476,-0.2413426823687308,-0.2386554760891384,1.3641288951422874,-0.8158481157479072,-1.1494948155188038,2.0712404475357555,0.5536450145405816,-1.237697954982259,2.1928555724261627,0.976574013312738,-1.0678760396532678,0.9447438041041094,3.001265924982172,0.7617875721140104,1.101681100630691,1.451381420553131,-0.1356302926064665,0.5060869757568058,2.1778343734061543,1.419275944916304,0.921413894406903,1.7755513031508476,1.851166481064535,2.1250105345099524,2.097000244543445,0.8374743961001516,-0.063832574571205,0.8857671504720508,2.6505583772552512,0.7244377503561354,0.6437169380802468,0.9311088386703265,0.7152242274137688,0.4860748438660049,1.89936081920602,2.1951702014516234,2.263991965689348,-0.284161268774597,1.6813217829916374,0.0981503524934925,0.8708534928626546,1.4115747768534108,1.07617781007526,0.4805811612247934,2.4447546042690558,1.8845640682953797,0.0241208715500841,0.9696100014743888,1.412841457427577,0.8347186055578639,0.85979615297948,3.2340241090580686,-1.9496299549867493,0.4141902732780718,0.526322617605107,-0.5490991722872085,-0.7290544569488253,1.852604311376484,1.822209636320764,2.223213040144313,-0.0192205189339519,0.8474581567123192,0.777302448932939,1.5314057070644624,1.2635035831123853,0.4920622415286231,0.9972529370625604,1.0471835888383003,0.3307999675945718,1.311745319073402,0.3751998699265426,2.1714436597931845,0.9816531035170636,0.5655459267209966,-0.143369613285806,0.2682571555291874,0.9666197494083408,1.2682130473833837,0.6485535924272883,0.8946852378080097,0.2555002659127425,0.4465977907346516
REV3.0H.16,-0.132639432651866,-0.834059046993398,-0.2386554760891384,0.9326724648775312,-0.9261264124868408,0.6341596841793593,-0.3542661129303119,-3.357172231450769,-3.2269099206654395,1.0204004932471324,0.4713769578874132,3.4690910095446514,-0.5079835975128209,1.9861653138701767,-0.084578384240193,-1.0250042446212926,-0.3441945332918328,-0.9542295312604794,-0.648496165896217,-1.037874904047956,-0.1922884075077044,0.5176554999988598,0.2632829504376452,1.6510284990517996,-0.1102550200021288,0.5839353940449215,0.8706192758460225,-0.3586735062468914,-2.286206303846464,0.6222059405242231,0.1270812183992204,1.037853513919333,0.6276874086908235,-0.1007322689552623,-1.3834834198874988,1.353915360303188,1.3705621171979532,0.902482742064999,-0.284161268774597,0.9773818106892174,-0.2247874126963971,-0.9163252438470532,0.3641850488311666,-0.1111503342832744,-0.8975727580402726,0.0936183095725295,0.5853610068943444,-0.1661009586608542,-0.2813244032631923,-0.6946335669908978,-0.631057036241879,0.2614325257794565,2.3231109996437627,0.4139705257746395,-0.3612483336209866,-1.190495184019884,-1.4527416547519447,2.362472927220069,1.4331921348364505,0.6611043671558523,0.5361202191236205,-0.0192205189339519,-2.5629005157865308,-1.4200514773760775,-1.0990138546020214,0.1991682303036166,-0.7343542696688471,0.3714038793789584,-0.8839556200256871,0.3732024913821767,-1.237595648969248,-0.3989746302945707,1.4878172390545172,-1.3322207168257505,-0.9054326566461804,-1.0403225969449563,0.0672100273934373,-0.7637553597369648,0.0349620418995884,-1.3826918158537396,-0.708938155429117,-0.3800784075102301,-0.3742342765827171
REV3.0H.17,2.7289338042299485,0.4097077194951994,2.753283615309975,-0.1157023845353766,0.9068082467341476,-0.1279798150639708,1.4509388374930257,0.2349151943171641,-1.1586677640135266,-0.1073681672867865,0.7196356449729455,2.872135277104625,-0.2200281813694022,1.4986462674713683,0.5145345192578468,-0.0498019380523575,1.552395443009515,-0.3729942083579471,0.8696729114716626,2.257398053514471,1.866098386174804,0.7976898928335472,-0.8018110131117178,1.7498750212261438,0.9238606736586776,1.1853900883081092,0.3710033540316386,-0.2446284875860819,-2.286206303846464,0.5451980999644439,2.3442696537440275,1.2911816102456033,3.1860012466975567,0.4698977694322339,-1.3834834198874988,1.4888220191105006,1.7619022108013018,-1.5630161395209334,-0.284161268774597,0.2160508029143555,-0.4040314362002339,-0.5162902902784476,1.0533646562716434,-0.5979946101152905,0.4643407979851819,2.7323799807152622,0.8629731795846363,-0.0178512635681246,-0.1117071641322051,-0.4927552109524373,-0.2754889888856384,0.4825652547324628,2.3072848335666856,0.4319377511661828,-0.2655618311087102,0.5390412921689833,-0.3159753535888354,0.5855359764061576,0.8889719011917423,1.0497978814151612,1.5043347178070818,-0.0192205189339519,-0.4960761575773196,-0.1422436208254494,0.4070990916291253,0.1605955435203063,-1.646667866895748,0.1808757528343343,1.5607424094740407,0.5479667389298291,1.762361717224008,-0.1776287671455114,-0.6008958293672029,-0.3144104022557275,-1.542625598810566,-2.194594116378876,-0.0137205053108141,-0.9281409369378072,-0.1111546061177635,-2.1185263845417834,-0.1879590574915561,-0.1042348532857513,-1.0049029611998748
REV3.0H.18,-0.4184609596629958,-0.1632584379131163,-0.2386554760891384,-0.2960249267767265,0.5132294713555092,0.2625641819570976,1.734603260953264,-1.312159832886428,-2.206998676581783,-1.3550906028132363,0.1761127785491094,-1.0678760396532678,-2.0792489071341125,1.965393635049875,-0.6781846133807719,-0.6358036632544615,-0.8928137081910956,-0.7850149195652936,-0.3887617081969443,-0.4168114637730027,-0.916875991522068,-1.367291120535708,0.0168195911719735,-2.0755818368838868,-1.8622976559040456,-0.5418460720338194,0.9136029941486404,-0.3684856983584047,-1.530373002106478,-3.378109459040523,-0.7146894668612571,1.0266135252576594,-1.5539964975134912,-1.314270616255039,-1.3834834198874988,-0.7440707743231805,-1.3678435484057738,1.355590571297731,-0.284161268774597,0.9710315922347624,-0.2064529673429223,-0.2264322356328492,-0.8828025973604343,-0.5979946101152905,-1.5427822976441945,0.3739662292838184,-1.090124359011623,-0.0496550827397788,0.5293378387597589,-0.6752535804986046,-0.4262579548543055,-0.949634350216488,1.195019558691548,-1.9496299549867493,-0.8913250242817354,-0.0400629495011592,-0.688551998667239,0.6983476245203164,0.6258373714480054,0.6585355316856836,-1.1116828463444004,-0.0192205189339519,-1.6054721669973309,-3.419095145537341,-2.225793619839721,-1.44489939009823,-1.629948281288475,0.1494882578185672,-1.102366271138088,-0.1316785382701475,1.1269888905819747,-1.4214011866162708,0.4641161878681119,-0.8029829775089665,0.6476496945107177,-2.2742821827827804,0.0259639106626005,-2.226879709831075,-1.741231608973501,-0.6355021523344822,-0.4125189627086949,-0.8197109533747997,-0.1605553353808253
REV3.0H.19,1.2329170875030626,-0.2276930622314712,2.3706630643905098,1.3571016403097644,-0.3264263644452889,0.3467385917225396,1.937528564630257,0.4288454515792996,-1.4339985884295494,1.579754466116252,0.2624434830624258,-1.0678760396532678,-0.2845404922816499,2.112089922501853,-0.5797564679064475,-0.0434378883743409,0.5961769557174346,-0.3072513659660552,0.8698379271783558,1.7144156542459077,0.0029091219508488,0.6699285428402995,0.6327668068106425,1.7562189937319634,1.3763037446840798,0.6739047012210619,0.2589877513121332,-0.4315018999129866,-1.108067740092325,0.4070104205924911,1.307387173242189,0.0183812164224153,1.859036384872559,0.0994005137264233,-1.3834834198874988,0.8427693309261137,1.7225680519293478,0.8362742288351914,-0.284161268774597,0.9747451473515052,-1.1829384227981634,0.4614971412957307,1.2505207752707648,1.0832473100488635,0.14880084264583,2.2318632552930078,1.0613947611887875,-0.1843084865238466,-1.0447126846872712,-0.6117162568867671,-0.2650085562041608,0.108754134165018,1.8141123960934027,-1.9496299549867493,0.2126476706073092,-2.484916566166809,-0.8764346531648828,1.4760140626615883,0.928119527932239,0.7244797073543561,1.526447298398029,-0.0192205189339519,-0.4825374427717972,-0.5107886211346129,0.945750613107342,-0.5021203835036324,0.8255955011237539,0.108535801927005,0.285332518594676,0.8156166612450311,0.890513174555712,-0.6050964467881483,-0.1445225089240409,0.3043808792429501,-1.6815016719870417,-2.4894177662256545,0.0870158741249045,-0.0330595252215437,-1.8526704468404127,-0.2780320495442341,0.1253664077357541,-1.1640669903804488,-0.3224326983071108
REV3.0H.20,1.2402320605116048,-0.6045219591375628,-0.2386554760891384,-1.0753806417706882,-0.119319177619583,-2.076730045921184,-1.958698068764236,-0.5802620150851538,-1.460582176350233,-0.348472889288496,-1.1804141289794594,1.8180036697682584,0.1289516371075336,2.1841523241500567,-0.5117179582327549,-0.7328388069605949,-0.7836443952319818,-0.2289508419209469,0.0964503929144222,0.7297857084164661,-0.5038960034773856,1.0465869245132642,0.6053211367413409,-2.1765844195977326,-0.2378694297480936,0.7480160990251656,-0.4894991092400236,-0.3246012052713058,-1.4416569990704553,-0.5886988720145157,0.2845278350330043,0.828756158508384,-1.5539964975134912,-0.5034298020340384,1.4104796927899546,1.1935917459234613,0.3136954638414027,-1.5630161395209334,-0.284161268774597,1.48403615340866,0.8933126407737886,-0.2426582778230921,-0.2974558789564736,0.5741997727151141,-0.3416121428758756,0.1616823866734322,0.2708918887199516,-0.1258453735012977,0.9343781804084954,-0.7809635605100929,0.0211128051579292,-0.0926383967347255,0.7828438480506108,1.0647862885462205,-0.2500888886554611,0.0164770247589816,0.1081077158741674,0.3517762256897472,1.219825516601146,-0.1532856805329245,0.1494744406033727,-0.0192205189339519,1.2913198406295496,-1.3004541961905751,0.1566074606186078,0.7316930826408539,0.1561732889123963,0.0481568215817445,-0.7903491243520921,0.0286073576641534,1.3810945991930894,-0.2089639100381117,0.9796319469255712,0.1250095901334025,-2.959760761555302,-1.0640811101437864,-0.0735523092569844,-0.5606842936785066,-1.8526704468404127,-1.2378131588706984,-1.7946900828581027,-0.1692124569791233,-0.7451512549762769
