,AACS,ACSL6,ACSS1,ALAS1,AMDHD2,ARHGEF2,BATF,BCL11A,betaglobin,BPI,CD151,CD44,CREG1,CRIP2,CTCF,CTSA,CYP51A1,DCP1A,DCTD,DHCR24,DHCR7,DPP7,EGFR,EMB,FAM208B,FHL3,FNIP1.F1.R1,GLRX5,GPT2,GSN,HMGCS1,HRAS1,HSD17B7,HSP90AA1,HYAL1,LCP1,LDHA,MAPK12,MFSD2B,MID2,MKNK2,MTFR1,MVD,MYO1G,NCOA4,NSDHL,PDLIM7,PIK3CG,PLAG1,PLS1,PLS3,PPP1R15B,PTPRC,RBM38,REXO2,RFFL,RPL22L1,RSFR,RUNX2,sca2,SCD,SERPINI1,SLC25A37,SLC6A9,SLC9A3R2,SMPD1,SNX22,SNX27,SQLE,SQSTM1,STARD4,STX12,SULF2,SULT1E1,TADA2L,TBC1D7,TNFRSF21,TPP1,TTYH2,UCK1,VDAC3,WDR91,XPNPEP1
REV3.24H.1,2.2360661392488943,0.33850703822459544,0.0,6.445752680783392,0.9256812822452539,0.0,0.3024030717408033,1.3324832566523799,4.265333899898317,1.8990529191920664,4.126815177857426,0.0,4.064409703097217,0.7755267358084073,3.6094031894656755,1.4806764336159555,0.10420395672298573,4.326999992851233,2.1108934196850426,0.0,0.00793834870575546,1.4130445567659258,4.00087307238181,2.3969374859038908,1.652040654074507,2.84983458277098,1.1157746167815614,0.5500682038305278,1.9297387026830184,4.9773911389370085,0.947741920870674,3.068374610465476,0.0,3.699796269054974,0.6652931337556042,2.623211860944553,6.3922588859685465,0.0,0.0,1.6870548803465113,1.9990495122345955,4.091631352048192,2.9272080415298767,0.0,3.5959649693629148,0.0,3.234195882696141,0.4875834247046783,0.13599366059817064,0.9295378078485133,4.015270798372796,4.818451069959571,3.4395456783525975,0.0,3.582487217468036,3.4527534968272238,3.9672443460050375,0.0,2.8310874501637295,4.633888779661273,1.536908371152154,0.0,0.0,2.2546678380134657,4.067314729234097,2.031019295489403,1.6181985128149774,2.0417249384620355,1.6708567246283055,2.668432848052684,2.3494432971132015,3.895342588668827,3.5498745726282728,2.2217331916989416,3.014122992283841,1.9134563687827828,0.0,3.6858548034734797,0.0,2.388158574621448,2.964653398990465,2.291181543683985,2.200887670596953
REV3.24H.2,0.0,1.0816627896415576,0.0,5.114487587055369,2.1590118578590527,2.6966413998336773,0.0,3.028282088056239,7.229432906108676,3.2451639699460517,4.086071062365571,0.0,4.624625491460352,0.21554577719120996,4.481988003436307,1.8480872278733786,0.30273406160525007,3.6351672361391594,2.6354908514457644,2.9297915799742764,0.025611878207363565,1.4784269812680264,3.81019447184135,0.0,2.0089169227522876,2.7049864984761895,3.337413628961697,0.480984818961521,0.0,4.625279536377992,0.477700375921103,2.8545463645560165,0.0,3.604172185718368,0.0,4.255488263522725,5.622670395966576,1.8700405051747901,0.07926945468694864,0.0,0.7873821230116781,4.552140037965531,2.1631163704039964,0.0,3.865255442405105,2.1926192069380583,4.144909345336766,0.04816484361498549,4.193693031792069,0.5527923347411144,4.015873391622514,4.2229089635198,2.4356354667062714,2.806639528089337,3.4228754373384884,3.8945741215452796,6.393560141386632,1.9871929977493556e-05,4.588432653882857,4.6179032267569875,0.0,0.0,4.108877289655232,4.171768956386161,3.191486466639085,0.0,3.559474543804616,2.85943000609793,3.018667245462396,1.0550119963619669,3.1172610564733505,4.538039103028634,3.58168221307582,2.602046853825293,3.3822917807386763,4.149816510759174,0.0,4.450960254437066,2.5437967913977233,3.4877930241448722,4.2095811699638706,2.9966356296533427,4.414328410312103
REV3.24H.3,2.6221291644985296,1.8544893877738455,0.0,4.199036582085109,1.3357501908175262,4.569718717708481,2.1818183919779734,3.157954714136808,6.089734185597107,2.338558837732423,4.360562170393076,2.5596741101584213,4.67125704162074,2.0006428243795713,4.722633634423608,1.661355844544609,0.146180556384095,4.330606738471932,2.757749556037927,2.9259815075516142,1.3740555569420974,1.4397602474751796,5.116051966708759,1.8686317540720125,2.6323113018930386,3.3208199723414977,3.653547991313768,0.44935153806310624,2.3068318422974445,5.611251813185798,1.8705924229218673,1.9409204717369888,0.0,4.880150492365902,1.9629160631688598,4.323063691108031,7.71713890939023,2.019303700807209,0.0,2.4858640186353553,2.4817963690562515,4.929824152619234,3.6471899451890706,0.0,4.082186211335745,4.669812835981065,4.3755200786278925,0.25202270305879926,3.8627454799579177,0.8761635829713028,3.8519622344202484,3.707803257624945,5.11993920784354,0.0,4.277338977868172,4.3365860173653346,6.338342328122409,0.0,3.9692310434242186,5.777804918062324,1.9720932569998624,0.27089566748383015,3.8344199002743107,4.05153074751763,3.7652282315920176,1.993012604463022,0.0,4.400381305378841,2.894440397295332,4.51224953312693,3.5450968452405194,4.822416375150119,3.9832394322360516,2.8493460653853964,3.373014633224949,2.53241962593077,0.0,3.7131028678771636,3.1614428520111195,4.300648954181936,4.258099630926109,2.325493296483302,4.078811475352093
REV3.24H.4,2.3897564051572906,0.6876369012940258,0.0,6.075442748196319,1.4844359872549822,4.6619912190586446,4.2561895222367685,4.415581606943668,6.703781853380665,1.269247044163971,2.9367351561823516,0.0,4.990781400728363,0.6646306750727717,4.900471762814839,0.6088173869839109,0.0833956650637622,4.2313435624672815,3.4107070915075326,0.42355094175206875,1.2824198910291782,0.8301533415056639,4.7819990361917855,0.777807070258422,0.5621843993349396,3.229695460207651,2.621930681242087,0.37345330919073433,3.8825301917478208,5.131407817569543,1.270872471895532,2.6503445923034623,0.0,4.385960687455623,1.3305636358670834,4.587101285687761,7.749802554324937,2.7210995807880383,0.0,1.8917969529873464,2.6610462685660803,3.60544817193903,2.724425211990734,1.2294013249622846,4.683517584875897,2.5401885193739284,3.9481480772019926,0.06622425828837149,3.40501495864459,0.6261719156798936,4.24428986059009,4.404625133371639,0.0,0.0,3.4659965056174684,4.734525888932885,5.727159281888223,0.0,3.3561956468741005,5.53449841931052,0.5141013118431336,0.0,0.0,3.3530939603263974,3.770942729202559,1.6228586940023655,0.0,3.8506765670990877,2.344066152166721,4.328945217499528,3.2959469389389406,4.207437353432001,4.312775344139383,3.263421905722923,3.7779152056351557,3.762474764131259,0.0,3.685396034719339,2.4719256439753274,4.357640662986652,3.0320914775875982,3.6155775244786796,4.820822490033318
REV3.24H.5,0.0,1.839453490092553,0.0,5.118460722558805,2.0137977632879274,3.4895429110951715,3.811687785510373,3.2446635179981285,5.690284407283862,1.5814801541874235,3.9888439520915058,0.0,5.270309893802723,1.877852709379526,5.037714498069155,0.97921502138479,0.19083943278996707,4.4408483101173655,3.254965986682457,4.162405139562318,0.9166885012924538,0.4675936156017502,5.223461649304896,2.0892965398198777,2.5062415980025707,3.6506340284529295,2.1209371743490366,0.25142029597437804,2.7675543255120307,0.0,2.113276727008699,1.5242932429716745,0.0,4.088408020015887,0.0,4.057348809890612,7.371832368719844,2.0934067443114435,0.0,2.0043019611806954,1.3799090224072807,4.683773848350306,2.400622348092489,0.0,4.003489317672201,0.0,4.3952376980828705,0.16485853549829005,2.3294294119339662,0.5212862098899418,3.6368835156073818,5.865034177784867,2.7648696902830476,0.7103490585137706,3.2147922936605506,3.95562028872916,4.698833120849229,0.0,3.777527198820065,5.531977032045013,0.45502144582901943,0.0,3.0100236713308384,4.279100420427621,3.714189914022168,1.1942776903332448,0.0,4.56311969672365,2.491691457013398,3.7973109180829687,2.9105153799516197,3.828086298122041,4.0725055738237055,2.71687980585553,2.925585840825016,3.9781728072489284,0.0,3.175032423039473,3.6038545010095864,3.1962370908868527,3.302748231136149,3.499972024264086,4.630247820008803
REV3.24H.6,0.4296469475633763,1.7993986338359338,2.835079385255971,4.020549068988972,1.9060160953166663,3.3006427638038356,3.1895430860151124,1.528088896038061,8.162894519507487,1.385023290695729,3.0665657781471487,0.0,4.790168200422106,3.2150056139293044,3.5262323171440584,1.723529736769817,0.27825953955497573,0.0,3.600518452625344,1.8858255106508748,0.9237378415622928,1.6741077483945253,3.835135507950464,1.0576550272765128,2.4121647660302434,3.878890772077957,2.063822741643432,0.7043394359628986,1.1127289646857486,5.1242269495877055,0.0,4.523011190554642,0.0,3.416285508257145,2.3049437618942594,5.165358836115608,6.134243056432233,0.0,1.6492174049184076,1.1107920354173546,2.8016295433169693,3.835045968421737,2.7170666450148566,0.0,4.3362569088835246,2.3266250479012354,3.9811305980876153,0.12557594343988593,4.24091712738313,0.8288576854159171,1.7765863538346194,2.4798885996044024,0.0,3.743745749320096,3.37629736522313,1.2838048964848436,5.984494269007909,0.0,3.3809420026833483,6.112626072106298,0.9633604752903372,0.0,3.3553761616958986,4.175002121936333,3.9858703372258404,1.7808096088122933,3.827197690562775,2.44805800712236,0.8474218644193272,3.8838809181177583,2.135875771702758,4.140100845087492,5.383173728674027,2.3859510420806296,2.629306121452223,3.7281106307513645,0.045314779092652975,4.684574426711363,0.0,3.792660757599319,3.1990459967463925,2.9084923828193823,3.382491040389298
REV3.24H.7,2.077507118625856,0.3920616718567429,0.0,4.558345394103742,1.4887771160320913,3.7074540749285707,3.4504123602944494,4.908315750013414,6.791788123759562,2.439122029677209,3.900350888819034,0.0,4.278244860093101,1.4693697232614726,4.415651130174769,0.8067382508564872,0.4409443443380521,3.495612323730354,3.98522920976258,0.0,0.5870709889322623,0.09206466378959421,4.761496073975731,1.3536407453732866,2.311696071849526,3.1615193981877048,3.983863681422336,0.7121856371525526,3.083786977727997,4.261857919431503,1.4744184158184623,3.7565481404572854,0.0,4.324795740551945,2.869314222916556,5.558390871307189,7.3651839465614355,0.0,0.0,2.7421484875147537,2.5362755920800035,3.8492752963758425,3.023289159946677,0.591763350508025,4.285279961392387,0.0,4.239920011157639,0.25218072113476686,3.719447944481838,1.3612102861768487,3.300404990126471,4.095322505988277,3.618879765381676,1.615108823503095,3.7985214102757916,4.286249631048654,5.137107238550038,0.6135511439207151,3.3977209554086,5.608361295338815,0.6435211617715966,0.0,3.0055911647972646,2.946961693778123,3.2853188517025904,0.7659096140968342,0.8904436234803332,4.357915580846497,1.750261339721736,4.311366210390017,1.6015859123859093,3.6763134843301284,5.7890336087260845,2.8933716135311336,3.8635876496607264,2.7342515572040993,0.1897713331350761,3.9206081902093577,0.0,3.888444418670986,3.887095139871026,3.2119777935675846,4.290674001402586
REV3.24H.8,3.5065688218842044,2.517989273093512,0.0,4.067994983764084,1.7181276346580656,2.8325291618975426,2.738647163948055,4.672935683783482,7.30462267627399,0.7968084605067329,4.244262677642252,3.0914319230077285,5.327210198923146,1.0190045479434402,4.208910051584323,2.031714319671247,0.09831295700769074,3.7047005362434975,4.2539798860449745,3.007336243146349,1.085706811419204,1.1399976745137308,3.6172707915127935,2.7763733499031016,2.8887960746032224,3.919149380850909,2.3734652302970507,0.6706516970930894,0.4564249455191304,4.6678630523522475,0.25775782713797124,3.8225702241478197,0.0,3.8097731670183554,2.844527055600741,4.488361987426257,5.755527763292047,2.222561892104302,1.2592143878185338,1.4816706488146247,2.852398985730796,3.556274256336618,2.538327492241049,1.400945472780142,4.7587536253600975,0.0,2.188552361193662,0.22265224682450738,4.639488497511461,1.3060039540008548,3.453275148052763,3.498386302350415,3.8412702848336617,3.092264517017336,4.193250173034744,4.4866202935491755,5.83414908244155,2.4800161924045994e-12,3.4533462566240796,5.346167594683045,0.14356310961782748,0.0,1.9213332564082468,3.7016347467669783,3.7547205611589334,0.5284381987008728,3.301597820452929,3.5442064978667616,2.4698900572516993,4.637971942611742,2.197130346673512,4.944103576196351,3.90596026382131,2.387521228758423,2.512139611059825,4.8610406367772185,0.0,4.41762842860104,0.0,4.2695286215609975,3.357388128867846,3.8198876457079494,4.5615944965306925
REV3.24H.9,3.707037475050642,0.0,0.0,5.157666032064053,1.8526696690506648,2.931262044884799,0.0,4.01682817323516,7.171964781172076,2.518583056953009,3.7765599049455214,0.0,4.945516306726436,3.6252578633621377,4.031177930385735,1.9447675718023782,0.15619286383786385,3.354671024738026,3.760559078775133,0.0,0.5675312797022696,1.4459633555827074,3.800438264264647,3.4410133108691014,3.314798060637995,4.324818592076967,1.9028170152547565,0.5163699635398098,2.3132211212432003,4.866279929500262,1.4056433801806367,3.8065829136176528,0.0,4.212794390752472,0.0,4.348093061719384,8.04856221720605,0.0,0.0,2.6835713163014514,2.125635522942936,4.108863548073988,1.341345520557235,0.8228260055756826,4.08831479279334,0.0,4.717910993718509,0.04729099345526991,4.684580796613066,0.5678490565279151,3.419995144293799,4.750195217096167,3.60554326875808,0.0,3.6440381178749637,3.1840892245617116,6.029500265003528,0.0,4.666351387720949,5.05835878564027,2.3387076614791216,0.0,2.980817644151121,4.794264286198276,4.251430332898034,2.186068050083895,2.3943582337538163,2.8665119142820856,3.1495241445439954,2.1992391320244327,2.8323684804480997,3.8665171805318765,4.8362506125729565,1.4970075450322646,3.159654997262685,4.271147493696966,0.055164911709691185,4.3635518151987975,0.0,3.8930416363746545,4.4591158219570115,3.5889925624418315,4.488928803715813
REV3.24H.10,3.8754136229355627,2.2914671594708533,0.0,5.330848171342054,2.8417607429769665,3.4425949500822632,2.9162775968022427,3.183171579591134,7.973060406630821,0.0,4.251587945280452,0.0,5.131986766864664,1.3831879227122728,3.4001050940301973,2.0550049132313095,0.0,3.2648075128245084,3.3286852252714985,0.0,0.9628251014868169,1.6513848569072636,2.9555343267735696,0.8480929937317236,2.915510442039084,3.4276835526155094,2.71425841772669,0.41051749647637575,2.371577806131467,4.192412641159106,0.6218358992837003,3.8607435305656677,0.0,3.8862512401147726,0.0,2.4991968222468586,6.4592051979553915,3.1524692004779777,1.168156178818894,2.3655964548113078,1.9771693549890144,3.7945835719025576,0.0,0.0,3.6772923064948886,3.2365192513789016,1.8736170231331044,0.18133455796439804,3.6866674131549853,0.7036002301942007,2.416926323938563,4.325789157048028,1.9616637450582946,2.801231667665725,2.9028550525787677,3.1813362434678285,5.659870277770773,0.0,3.8339239808436725,4.224016353719053,1.6956270191772764,0.0,3.626890802675693,3.9120023912688198,3.8235330150357107,1.2525771438009317,2.024969946446177,3.699892660284439,2.442582735582379,1.629952853632334,1.387223181605697,3.8577582296077817,4.995215138251031,0.8200282857529471,3.3036826399609382,3.8744177528219734,0.0,4.0778349653102826,3.10469857550481,2.8396531275691386,3.6201603306601076,3.2049422061662325,4.209497142328479
REV3.24H.11,2.414438528289112,1.8704030222006063,0.0,4.778838434982506,1.1482348552686394,4.326573410729801,3.331418739722085,4.462985476343424,7.5931635910924165,1.2751573047238889,4.553526017829366,0.03108668791940541,4.951523850716823,2.3104302814678213,5.25515168704404,1.8473497842575748,2.055036336722162,4.555356372810503,4.474428716175353,5.830551556198474,2.7036610059911497,1.8815819191981495,3.6764497776247778,3.0922290325274626,1.0367440923600983,3.971686552041567,3.049557561287095,0.3706025476369819,1.9087319600467771,5.384603953008128,1.8749392127609086,4.395483321091631,3.0276265495090917,4.687508592255167,2.3369290035319707,6.144436911224014,7.241192453652703,0.045694151678941995,0.0,2.4351803026648873,2.691068970028262,4.6167174184965845,3.620924856590624,0.0,4.359660490245234,4.662346132421736,5.082952246299948,0.1450502435348281,4.197139307901133,1.104674973101882,3.688843441697837,5.144690755178366,4.260019043360308,4.229496470425546,3.9380843828588663,3.1147988822143327,5.526890206446824,0.0005976076485836585,2.0275079050280156,5.852199286047412,2.7687616715637002,0.0,2.928092632848614,3.222097239497213,4.030535516967382,1.8893577715565273,2.405966372553931,3.9576544316713083,3.644788702259189,2.717270052290073,3.706739435558802,4.191974109662876,5.164952616418693,3.3096561218774236,3.6352546919842323,4.175525124296679,0.05306713763036399,4.01232164283942,0.0,3.5408429402566513,3.792432670183691,3.5693177679415453,4.216108676465791
REV3.24H.12,1.6420698237664448,1.6108112000602386,0.0,4.20086889047257,0.7166185208839365,4.459967659394317,0.0,3.32470308098514,3.678311819934022,1.9368106847955389,2.4625837509637707,0.0,4.700744674317159,1.0486736844521474,4.027635887243944,1.5983667565933435,0.21347383729672154,3.594863133130748,3.322306308337953,2.124985443583676,0.8577645146762052,2.256128021965783,5.032420287038848,1.9771035659162124,2.575504144361494,2.4305937066882004,2.5603366932484977,0.5090686178401168,2.350434294096329,4.463044247388301,1.7919913117354989,2.3327435633873264,0.0,4.383695949236036,0.0,3.865959426900267,7.1237767822079645,1.811688217303626,0.0,1.5206380258555785,1.9452870313146884,4.128159528166771,3.3004657103660593,0.46555662000289494,4.643732264068241,0.0,3.480772839415805,0.07666560644819272,2.3178239418300866,0.2555283902235836,3.681113297734746,3.6147383826699695,3.643650888449624,2.4505517564024237,3.6986010472584163,4.2297990628264595,5.148356788450489,0.05677615123710933,4.430671490103629,6.322153246934236,1.5415762683788194,0.0,3.2442141740413692,4.117600929463441,3.652782240783408,1.3475191983899841,0.8158982879339719,2.5982476140971755,2.5989177244841275,2.729353550490591,3.0187944188304887,3.5284941524579443,4.8654937006564705,0.7779427076954971,4.023790480741036,2.2115134013681614,0.0,3.9944774312049627,2.4693310989280763,2.9674498582441404,3.9769628449238668,3.2898808360584724,4.5949775539890085
REV3.24H.13,0.0,1.0762145461846566,0.0,5.984833577465273,2.288435988639734,4.3593297145502286,0.0,4.350429843701723,6.7696018457373395,1.2948209102695387,2.9044326956423627,0.0,4.165482591019819,1.118648596149154,4.821219822150114,0.904624695819595,0.21490315587971112,2.430489845698538,4.393361258733114,2.153480213277896,0.0,1.8914681452281619,4.4949835534432845,1.2925703952162677,2.7460664235810004,4.583545443131305,0.2030453101014711,0.6624252964285361,2.7015002743190473,5.719552616796004,1.5185678079753442,3.440328451054468,0.0,3.7516678758342694,0.0,5.136165247892344,6.867146696293094,0.0,0.0,2.9181281115504403,1.5584016992502756,2.8047078547211135,0.8473534970843725,0.0,3.683601192580235,0.0,4.169462982573581,0.0909181880590647,3.783743124316168,0.357765543235652,3.5579654274158092,3.4010839960558137,0.0,2.079074574764757,3.2081219695069665,2.474820061594588,5.519446881558428,1.6516041499723502,3.0467123271893257,6.093559827740426,1.140393701204758,0.0,2.8823378712502468,0.0,4.505396317187588,1.6333882480692896,1.6655829136975582,3.2593997909475716,0.0,0.0,2.3533860585824926,4.674046703242555,3.506185544962594,2.3261160846337887,3.629977905216936,3.4180482822269287,0.0,3.6819423593354554,3.0756116456932054,4.760865331132513,1.8495226003914595,4.273170842929675,3.881721737257695
REV3.24H.14,3.835148030138532,1.2311998025640105,0.0,4.720125970123871,2.264574183987152,3.325187718130767,0.0,4.1750443506735815,7.603708393672329,0.0,3.929625628239508,0.0,4.994925441748588,1.2540204997092326,4.295151752428362,2.6363520692612767,0.5725901362188132,2.9982456719188058,3.9678956412561504,3.0780963398582344,1.3348815852557891,1.4806728602869328,3.0664906745429876,0.37618347381946865,0.0,3.2985309054843626,2.6545339237544727,0.6347266961433639,1.545803561088869,5.039737514124353,2.1753636931480234,0.0,0.0,2.301175998760758,3.5975849342965445,2.9215781386378015,4.995484514867025,3.566519338478729,1.8624467575179549,2.7076302558808174,2.0425054577945847,4.407531888375876,0.0,0.0,3.60219277290328,0.0,3.576703725715139,0.13822739143562668,2.9736113135225546,1.390030607923726,4.03710450839675,2.588178586462478,0.0,4.727897337781876,1.506777698046635,3.6240975593714917,6.29595291457114,2.312641327627247,1.9805111907118715,4.858567535602988,0.0,0.0,2.9607384169563136,3.573076511743706,4.650328343507234,2.030568979437643,2.5418968304158205,4.173507305833558,1.690677712637448,3.825723143350478,2.0150246246069026,3.9565931911644268,4.1915027026300224,3.0039872177331666,2.3957118389853362,3.6995144739873065,0.0,4.22144757058147,0.0,4.222101042896193,2.5160461351680476,3.8135484822413086,4.3116767882353555
REV3.24H.15,2.758967068286445,0.32486423960342575,0.0,6.213204236973609,2.5783394666459576,6.004649221482991,3.6759402407927855,3.859275081424639,6.852861200462982,2.0018485430806687,4.542309796670458,3.1194619186892845,5.6097918773995845,2.282176147425359,4.6550879744707245,1.0589975475157412,0.2200150431308221,3.6452283013388445,3.992707407811052,2.558251654088106,0.9892631692412113,1.575534125741053,4.9169882509721985,2.9143380563294703,1.4790278418674951,3.313381390895145,3.0420679396544714,0.2387175970565331,1.574502886262857,4.627816357914014,2.469282783838812,4.28818586807066,0.0,5.214795938589197,1.8339437160584457,5.37611800896986,8.533807629749012,2.1631932730410783,0.0,3.18806067882296,0.5864109681008469,4.517262581135667,3.622840122033015,0.0,4.200455404579486,0.0,5.287541068999629,0.13218092056648478,4.249594416501677,0.4570015885543279,4.014852232080499,5.0125013902845295,4.571690554654112,0.7635973808234705,4.310349045033941,2.7287901835136292,5.4847291566965115,0.5800344367895789,5.2700302974030775,6.8137531393643025,1.0465860062101464,0.0,1.3922382255577321,4.7223153019947635,1.8831852883932196,0.9018033989995753,0.0,3.6538325412151096,2.924560470839213,3.723720533875839,3.306667234909322,4.729963623829157,4.185833201032635,2.653988688449207,3.075707814561453,2.791931054417714,0.0,3.8566450385180766,2.0408351064523016,4.284786863026303,4.205456406041959,3.4990692534039796,5.46280362415337
REV3.24H.16,3.8930168060294137,1.7694284407491196,0.0,7.024145936122102,2.0550402079718633,3.645554050949281,1.866269433894107,4.432743723718881,8.510803905139491,3.0159837805646887,4.41368322405985,2.457488224763923,5.272112203232768,3.7387700130544754,5.130253494221065,1.1459602585020439,0.7540941885802455,3.9826630840383697,4.226610935112054,5.018805663535996,1.9852799339360063,1.7367639323846138,5.7717794740321295,3.8434213247297726,3.1917658319313866,5.112518774782507,2.594120697700471,0.5898803617960644,2.2038152803784934,5.278996296439174,2.763157019414924,2.985767463441761,1.664621108134718,5.145637055652923,1.7542605326561438,5.8452854967071906,8.947161508006353,2.014025650552458,0.0,3.4272845878606186,2.40503781978521,4.821228096277832,1.4580663791523665,0.0,4.748336413286873,0.0,5.085852377036123,0.1013489151903371,3.5861557052487396,1.3261046463481814,4.299203186369868,4.666462437349159,4.608749199811536,4.74557809363318,4.287607243920887,3.6269350636999276,5.114670145774013,0.0,4.407931743125011,5.877241028399406,2.7167236674449198,0.0,3.742230032129403,4.281989879095431,5.206504061237997,1.5667317100756712,1.66927473568806,3.5670216739683243,3.9792331374686736,3.588076517808745,4.717011438395136,4.293583214555281,3.8177453310258644,2.32336605709465,2.956392116763359,3.474518053380579,0.33272428190044234,3.8319795397805265,1.861047396563317,4.015459016542579,4.319326426800776,3.4356625040882323,4.279785361694376
REV3.24H.17,0.0,0.7900615163538337,0.0,5.564951943219147,0.0,4.48121658443995,2.498790914940927,0.0,6.922965888608449,3.0806726104507915,3.892077851474236,0.3991736116070769,4.781251525964914,2.414674436250276,4.0628140302334526,0.18689057761676628,0.2793996654342524,3.1479146986725346,2.51231993055574,0.0,0.7999029561216981,0.65495993524353,5.020867791647726,3.3113349263802063,2.2154762259174716,3.990076928092656,2.1068330210687654,0.2549647808751829,1.7392483043602558,4.295064251298626,1.2398701623373092,1.4050986799486984,0.0,3.999995080765636,0.0,4.9347443563544315,8.017209629851198,2.3119585094812685,0.0,2.879262330091674,2.640140907211074,4.28578364608042,2.321739526098123,0.0,4.0101276545719005,3.073981675413529,3.4162699968174945,0.011473700483375225,0.0986806084772173,0.49886704496391754,3.496646972051749,3.6386331475504496,2.857662615540176,0.0,3.5491664476570657,2.597256204695126,5.183974661329637,2.781078296629358,3.0214482359523003,5.90726701219251,2.0820702033925524,0.0,1.956603578552357,3.2540938352757744,3.1806553798039556,0.48012975868448127,2.0889871695348625,1.6185573691070287,2.015021631426548,0.0,2.9911035484002233,3.868885707909188,4.551971493719508,1.2520042839822338,2.9061954850780474,2.6949420097365264,0.0,3.553878711068071,1.689837692437351,3.6660095701727164,3.2029125712666566,2.2532883235940906,3.744481086572578
REV3.24H.18,3.248765031616335,0.8356201874391056,0.0,5.693361775756908,1.3258155236255913,4.800327720825407,3.91498257657829,4.7489985793251535,2.5967783159835096,2.3712374178350877,4.329543484201271,0.0,4.886650460145524,1.5542368777550006,5.3585291932046815,1.017525428983504,0.20608794467778813,4.110622445639282,4.115117018063827,2.6453430830029623,1.4311565480166217,2.5244904233282286,5.8144968633629075,3.3675693634698933,2.8777626020946645,3.297015994827503,3.820213921768206,0.5126882492977077,1.1148404313101257,4.98297277862166,2.2450616433581447,3.703125134380759,0.0,4.903043075448623,0.0,5.461425339504321,7.883971728081567,2.5515576057807685,0.0,2.989329775604288,2.1415277762530263,4.278477907742097,1.873181643706414,0.0,4.9180383084468655,3.423116173438844,3.846186010565795,0.1763082520240473,0.35199876388750584,0.6507086303128696,4.381279929745602,4.862292492542973,3.7341851562122295,0.0,2.8234304966762713,3.414592993797839,5.631194127477224,0.0,4.022058591028595,6.632690585131469,1.8154771951327313,0.0,1.4887887064067675,0.0,2.6531578952383437,1.6622919055092944,0.0,4.888373997407894,1.9590413252125374,2.774275662367428,2.8920604555164617,4.264256307306367,4.427730770813119,2.875654872409092,3.8989776255199518,3.1491899467301336,0.0,3.4974702316685593,3.7787398483123793,3.8526021928312675,4.337712987455068,2.439081496554693,4.895152656557366
REV3.24H.19,2.0957100239668054,2.32220542158252,0.0,4.94021546696413,2.005326086812236,4.048339697319051,1.787915845114611,4.461380880521758,7.456158265478496,2.108256791611203,4.688886110066449,0.0,4.514219869059551,1.2349510170467577,3.5639307283422164,2.3523926384328955,0.30937401805214104,3.858530322391235,3.832448754917396,3.4955973047890923,0.6533678680063104,0.8434468125933499,3.704157537876656,0.770629570033182,2.258602787473671,3.29422712726538,3.3648342641879068,0.36579342005844206,2.4297059319214926,2.390410898242677,0.9181015484389868,3.641240002815373,0.0,4.0286553168139525,1.9030022132581907,5.303907538472306,6.754868667038125,0.0,0.0,0.8667376168100847,2.5037361153246738,3.9482626145053734,2.0762461230307525,0.0,4.350506020696726,0.0,4.656560057955622,0.022214711381148482,3.730885363195962,0.2513127003138532,4.028763919791979,4.244243493302503,0.0,0.0,3.519519631384969,2.997536869085085,5.562268751015857,0.0,2.434633109716039,5.163207788390058,2.4882774829568333,0.0,2.481600706473137,4.288017038905189,4.488367148163661,0.8565644206642768,0.0,3.2547086444123337,2.1509419659515308,3.903628605936452,3.1296611966797023,4.505614663691169,2.8422332104444825,2.509457533481631,3.775358801236564,3.3344346300725176,0.0,3.7820937032071247,2.4331480653084068,3.928959904674189,2.9463723188940945,3.430456677794983,4.770147322598188
REV3.24H.20,2.187723845480165,2.1582592149548967,0.0,5.146658167081623,0.0,4.207458206382393,2.6943316149165963,4.907562698905509,5.389060553106014,2.657954575143494,4.526399609604386,0.0,4.484917537989764,2.2910622803668166,4.199456630748988,2.04348883853472,0.5871205418443315,5.108299414672274,3.5222587215724896,3.807305319374281,1.180607677534464,2.190909619695168,4.7776699642173455,3.4928862187940264,3.25813044657195,4.391819066431973,3.1827650212507446,0.4727629920761808,2.13566379440346,5.141529100656036,1.5730896406022654,2.1134409152127915,1.0007004870990055,4.769881683807414,2.624453718252863,4.904050359220089,7.913989640495766,0.0,0.8285597324972139,2.0452666263567147,2.7111655210852943,3.1282177485596376,2.949298484279091,0.3549720703853878,4.809934327725912,2.1130511046066873,4.541438409207345,0.3326936763905465,4.264263303271719,0.9638956632819446,3.465162113532039,3.7974661624321593,5.343551025854722,0.0,3.7794526305753133,3.5655316345200845,5.479508363465743,0.0,4.810628181338779,6.061951377911713,1.356527037100604,0.0,2.8322156061037376,4.3663472160107135,3.9871609949314286,1.8262165565742334,0.0,2.580276974925513,3.61524903003235,3.960636750880641,3.4559943706955836,4.415043824891622,5.234272248460492,2.194399024189149,2.8101202925278725,3.556961904228196,0.1287499412156412,3.376247675621833,3.277584259797619,3.820159066733389,3.6165279143215656,3.5925276722290866,5.120637578770863
